"","Date","Site","ID","Lat","Lon","Winter","Mean_Veg_Height_25_m","Mean_Veg_Height_50_m","Mean_Veg_Height_100_m","Mean_Veg_Height_200_m","Sd_Veg_Height_25_m","Sd_Veg_Height_50_m","Sd_Veg_Height_100_m","Sd_Veg_Height_200_m","mean_Pop_Dens_25_m","mean_Pop_Dens_50_m","mean_Pop_Dens_100_m","mean_Pop_Dens_200_m","mean_Single_House_25_m","mean_Single_House_50_m","mean_Single_House_100_m","mean_Single_House_200_m","mean_Semi_Detached_House_25_m","mean_Semi_Detached_House_50_m","mean_Semi_Detached_House_100_m","mean_Semi_Detached_House_200_m","mean_Row_House_25_m","mean_Row_House_50_m","mean_Row_House_100_m","mean_Row_House_200_m","mean_App_Duplex_25_m","mean_App_Duplex_50_m","mean_App_Duplex_100_m","mean_App_Duplex_200_m","mean_App_Less_5_Storeys_25_m","mean_App_Less_5_Storeys_50_m","mean_App_Less_5_Storeys_100_m","mean_App_Less_5_Storeys_200_m","mean_App_Over_5_Storeys_25_m","mean_App_Over_5_Storeys_50_m","mean_App_Over_5_Storeys_100_m","mean_App_Over_5_Storeys_200_m","sd_Pop_Dens_25_m","sd_Pop_Dens_50_m","sd_Pop_Dens_100_m","sd_Pop_Dens_200_m","sd_Single_House_25_m","sd_Single_House_50_m","sd_Single_House_100_m","sd_Single_House_200_m","sd_Semi_Detached_House_25_m","sd_Semi_Detached_House_50_m","sd_Semi_Detached_House_100_m","sd_Semi_Detached_House_200_m","sd_Row_House_25_m","sd_Row_House_50_m","sd_Row_House_100_m","sd_Row_House_200_m","sd_App_Duplex_25_m","sd_App_Duplex_50_m","sd_App_Duplex_100_m","sd_App_Duplex_200_m","sd_App_Less_5_Storeys_25_m","sd_App_Less_5_Storeys_50_m","sd_App_Less_5_Storeys_100_m","sd_App_Less_5_Storeys_200_m","sd_App_Over_5_Storeys_25_m","sd_App_Over_5_Storeys_50_m","sd_App_Over_5_Storeys_100_m","sd_App_Over_5_Storeys_200_m","Road_Length_25_m","Road_Length_50_m","Road_Length_100_m","Road_Length_200_m","Dist_to_Nearest_Feeder_m"
"51","2024-02-07",1,"104",45.42998,-73.93848,2,1.090585833961,2.72503052214373,3.02794467347391,3.8447020735468,1.64236825663444,4.15665585884888,4.29150294775502,5.56303316607668,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68516942026296
"52","2024-02-07",1,"120b",45.43815,-73.93144,2,4.88559788614131,6.77120051518736,9.54288185340256,10.5754446752176,5.27201893901223,7.15463663724313,8.96383785509876,9.85959212116554,118.3,2052.96666666667,1320.1,1168.44615384615,355,218.333333333333,236.25,233.942307692308,20,6.66666666666667,10.8333333333333,11.5384615384615,15,5,6.25,6.05769230769231,0,0,0,0,5,1.66666666666667,2.91666666666667,3.17307692307692,0,0,0,0,0,1675.47048118829,1500.9102813717,1418.97476500127,0,118.356805183873,104.840246435838,100.627134192258,0,11.5470053837925,9.73123680201904,9.04988687712105,0,8.66025403784439,7.72392975816656,7.43181676661156,0,0,0,0,0,2.88675134594813,2.57464325272219,2.43117944301997,0,0,0,0,394.237695626508,1205.2669099242,2931.9704361857,8855.58464429301,124.252910992974
"53","2024-02-12",1,"104",45.42993,-73.93852,2,1.18310395414797,2.63347501036107,3.12092946770217,4.00864823514131,1.82297964018932,3.7761983926586,4.32668011647607,5.64144665301513,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4171505318041
"54","2024-02-12",1,"118",45.42993,-73.93852,2,1.18310395414797,2.63347501036107,3.12092946770217,4.00864823514131,1.82297964018932,3.7761983926586,4.32668011647607,5.64144665301513,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4171505318041
"55","2024-02-12",1,"97",45.42994,-73.93871,2,1.27828424715148,2.05348257600445,3.04826930450158,4.5887316685763,1.90642618420386,2.70569379375319,4.0353629239534,6.0836035212568,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0441071597575
"56","2024-02-14",1,"120b",45.43822,-73.9311,2,2.6024515033376,6.16611523163167,8.24864599229173,9.07199870702648,3.55307327511615,6.61686356520008,8.3320657060489,9.4176078338183,3020.3,1085.63333333333,1466.67333333333,1478.82830188679,150,286.666666666667,232.666666666667,220.566037735849,0,13.3333333333333,10,9.62264150943396,0,10,6,5.09433962264151,0,0,0,0,0,3.33333333333333,2.66666666666667,2.64150943396226,0,0,0,0,0,1675.47048118829,1504.36212370496,1470.57459732548,0,118.356805183873,103.403969712874,97.3478120796295,0,11.5470053837925,9.81980506061966,9.34638230113733,0,8.66025403784439,7.60638829255665,7.17169691040733,0,0,0,0,0,2.88675134594813,2.58198889747161,2.51987743614219,0,0,0,0,588.032797824144,1307.45352990028,3760.60587791378,9601.04836936321,113.890413299557
"57","2024-02-22",1,"104",45.42966,-73.93817,2,1.07138125101725,4.15751104324511,3.66654509803452,3.53350784303954,2.14246954005244,5.20156584248203,4.84036199670489,5.07890483124305,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9491340364558
"58","2024-02-22",1,"118",45.42966,-73.93817,2,1.07138125101725,4.15751104324511,3.66654509803452,3.53350784303954,2.14246954005244,5.20156584248203,4.84036199670489,5.07890483124305,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9491340364558
"59","2024-02-26",1,"104",45.42961,-73.93842,2,1.73528265698007,2.69971087897911,3.66209752225989,4.29190573564188,2.44376221158517,3.63779543564141,4.72199802193512,5.6959592706115,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7207366321659
"60","2024-02-26",1,"118",45.42978,-73.93758,2,8.61609559637567,5.45877184922528,2.9195300737504,2.63837220004163,5.92541749197979,6.24961950582864,4.86263118278715,4.28630661683332,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.3091168061215
"61","2024-02-27",1,"120b",45.43805,-73.93082,2,4.44600905847112,5.22657448429689,6.33939694163689,8.07624114563467,4.52581528330349,5.05937745495189,7.00928238807688,8.91953349714768,3020.3,3020.3,2052.96666666667,1675.81538461538,150,150,218.333333333333,221.538461538462,0,0,6.66666666666667,8.65384615384615,0,0,5,5.19230769230769,0,0,0,0,0,0,1.66666666666667,2.30769230769231,0,0,0,0,0,0,1428.84602728809,1466.43636891356,0,0,100.935022603053,98.067296129422,0,0,9.84731927834662,9.55455874230626,0,0,7.38548945875996,7.20576692122892,0,0,0,0,0,0,2.46182981958665,2.51691112853817,0,0,0,0,475.827508945269,1292.39009496308,4179.59239036091,10424.3003286492,86.7050839592313
"62","2024-02-27",1,"118",45.43135,-73.93853,2,7.70470596492811,5.97608945714482,3.74260189750119,4.97305607488467,6.65259245323112,7.24148468689195,6.42677528895228,7.58198158251925,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.910027113155
"63","2024-03-01",1,"118",45.43076,-73.93825,2,2.10892054408239,2.05310372073958,2.5046013609004,3.51828389049731,2.52128329222765,2.96973635471999,4.67912290484652,5.86269808255027,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0606684672496
"64","2024-03-04",1,"118",45.42867,-73.93786,2,7.36615484141378,6.14294117328787,5.14186836812868,5.92825693728614,3.25092469500095,4.66976645821592,5.18598862302351,6.50852794196294,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.207670435588
"65","2024-03-05",1,"116",45.42969,-73.93919,2,5.4445921288354,3.66850163778967,2.60685740278976,5.92587572037421,3.61428611727035,3.17714105322618,3.30945402997376,6.61094331190627,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.8876376028919
"66","2024-03-07",1,"120b",45.43653,-73.93424,2,3.10227083334368,1.72507184673346,3.96369994988884,10.5606296970847,5.21781174353849,4.14923934572694,7.11053500932348,10.6842638863061,118.3,118.3,118.3,112.35,355,355,355,328.076923076923,20,20,20,19.3269230769231,15,15,15,12.9807692307692,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,15.2331874537143,0,0,0,68.9284500168069,0,0,0,1.72321125042017,0,0,0,5.16963375126053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663.246676190811,319.124143782991
"67","2024-03-08",1,"104",45.4287,-73.93804,2,6.0759672992341,4.9092524863394,5.09009665393854,6.13168931675191,3.70906475837325,4.64331102812798,5.04096110220148,6.5590746051868,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.913658578328
"68","2024-03-11",1,"120b",45.43839,-73.93147,2,11.1415985256979,11.3399055490675,10.8300656648427,10.2761988941699,8.39284447202465,9.46348493164998,9.25680235278412,9.88990870530781,118.3,118.3,832.75,1188.17058823529,355,355,253.75,227.647058823529,20,20,13.75,11.2745098039216,15,15,7.5,5.58823529411765,0,0,0,0,5,5,3.75,3.13725490196078,0,0,0,0,0,0,1319.27691248584,1425.90389904707,0,0,105.768293066409,99.1279624585136,0,0,8.56127645538062,8.9912811798376,0,0,7.8334945180064,7.32441525471689,0,0,0,0,0,0,2.26133508433323,2.4414717515723,0,0,0,0,87.1292152854647,939.161087670023,2720.0530798819,8775.28926958516,145.955583562254
"69","2024-03-13",1,"104",45.42764,-73.93806,2,7.79108650635697,8.69982798778941,7.86421308915882,6.37805135401702,4.49571898276587,6.51799253008464,6.34784687235028,6.75315761917102,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.539990407849
"70","2024-03-13",1,"118",45.43133,-73.93857,2,9.04728543807048,6.26975665615803,3.81820532564486,5.07707725123933,7.0553105359008,7.35020331380106,6.49476043604182,7.65718523213847,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.046444032067
"71","2024-03-20",1,"118",45.43014,-73.93768,2,5.05582557468243,4.03820658865012,2.18355134217089,2.50976456550972,6.01149596956967,5.49624213578059,4.29447098023962,4.42973470512323,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.988003119268
"72","2024-03-20",1,"104",45.43014,-73.93768,2,5.05582557468243,4.03820658865012,2.18355134217089,2.50976456550972,6.01149596956967,5.49624213578059,4.29447098023962,4.42973470512323,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.988003119268
"73","2024-03-25",1,"104",45.42984,-73.93834,2,0.899469389234258,3.66461472709843,3.24513201015706,3.56989910039833,1.54305023187504,4.83873057339659,4.5800945298001,5.14271842885617,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1361625042229
"74","2024-03-25",1,"118",45.43109,-73.9385,2,8.88364726575243,5.12127196444555,3.25068457218189,4.51510036050758,7.29796535823765,6.52453348061981,6.0076632707502,6.99268443689665,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.933158222907
"75","2024-03-27",1,"118",45.43008,-73.93824,2,4.67005086309681,3.61390654181262,2.87537893452658,3.13470245470551,5.03492586894159,5.06683968175596,4.33578036922635,5.01988491032957,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67673804273677
"76","2024-04-01",1,"104",45.429,-73.93858,2,3.0785130522159,2.3437884681847,3.69891188192795,6.02097993803131,4.26574590587025,3.82616025491775,4.21362630996411,6.57701353605137,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.511825835952
"77","2024-04-01",1,"123",45.42869,-73.94138,2,14.7465780067832,15.4762835798259,13.7492019786665,11.677781683545,8.97229190211518,9.14342645727159,9.35607830868574,9.39737127696656,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7966050748735
"78","2024-04-03",1,"120b",45.43491,-73.92234,2,13.8733873751113,10.3709736623107,8.4207425295557,4.55339020425339,8.16222284779314,9.3762654341914,8.1241324101564,6.03560198724128,118.3,118.3,118.3,250.718867924528,355,355,355,349.150943396226,20,20,20,19.2452830188679,15,15,15,14.4339622641509,0,0,0,0,5,5,5,4.81132075471698,0,0,0,0,0,0,0,675.081526716646,0,0,0,29.8189383719701,0,0,0,3.84760495122195,0,0,0,2.88570371341646,0,0,0,0,0,0,0,0.961901237805488,0,0,0,0,0,0,0,5839.27330173698,171.509826654224
"79","2024-04-06",1,"120b",45.43515,-73.92301,2,3.82941443565675,3.99487887461457,5.19779805947342,5.00501173920889,6.13620022795192,6.10256030017712,7.20781913431057,6.05051427551927,118.3,118.3,118.3,531.135294117647,355,355,355,336.764705882353,20,20,20,17.6470588235294,15,15,15,13.2352941176471,0,0,0,0,5,5,5,4.41176470588235,0,0,0,0,0,0,0,1141.84600429717,0,0,0,50.4363314428376,0,0,0,6.50791373455969,0,0,0,4.88093530091977,0,0,0,0,0,0,0,1.62697843363992,0,0,0,0,0,0,1813.19602656213,7218.60838557706,114.079614451026
"80","2024-04-07",1,"118",45.43139,-73.93865,2,9.37935210465778,7.09942185458369,4.15670105079997,5.38591506726096,6.38185058158617,8.0996657983575,6.82879738237424,7.94448876242441,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.52470924451
"81","2024-04-07",1,"104",45.43071,-73.9391,2,1.9327090983488,2.61722206538236,3.8565806339567,6.17084950079842,2.11722586761682,3.5149869884012,5.62921586767427,7.95182038597665,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.1882768478634
"82","2024-04-14",1,"118",45.43466,-73.9305,2,0.742316605360109,2.51242256237393,3.65103032068203,5.2524363785385,1.52510809454002,3.59783121516169,4.39226977651561,5.62797845014736,118.3,118.3,995.575,1384.23888888889,355,355,316.25,294.814814814815,20,20,15,12.5925925925926,15,15,11.25,9.44444444444445,0,0,0,0,5,5,3.75,3.14814814814815,0,0,0,0,0,0,1569.3172279689,1671.39446451348,0,0,69.3181073024935,79.9643963401246,0,0,8.94427190999916,9.74876580194006,0,0,6.70820393249937,7.31157435145505,0,0,0,0,0,0,2.23606797749979,2.43719145048502,0,0,0,0,0,369.178303471931,1473.57969011649,5858.77326582815,46.9870736238194
"83","2024-04-23",1,"104",45.42995,-73.93901,2,2.34843519484961,2.48127236109354,2.68606685194278,5.47121160002645,2.37791400397669,3.07439844418088,3.66272613180416,6.66452461881258,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.6677895320772
"84","2024-05-03",1,"104",45.42987,-73.93817,2,3.90060171529024,4.47659146333417,3.16787254019991,3.11292717187224,5.10842655730675,5.36650199326368,4.6730324321499,4.75618494459931,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8592855823936
"85","2024-05-07",1,"120b",45.43438,-73.9227,2,4.87667671304716,8.41206812114191,7.29184282062437,4.62763263226889,5.96673415831928,8.18974270705425,7.67605941431513,6.04172546563898,118.3,118.3,118.3,189.914285714286,355,355,355,351.836734693878,20,20,20,19.5918367346939,15,15,15,14.6938775510204,0,0,0,0,5,5,5,4.89795918367347,0,0,0,0,0,0,0,501.299999999999,0,0,0,22.1428571428572,0,0,0,2.85714285714285,0,0,0,2.14285714285714,0,0,0,0,0,0,0,0.714285714285713,0,0,0,0,0,0,125.397612901382,5352.8644723813,195.283639086538
"86","2023-10-20",2,"124",45.4292,-73.93842,2,4.70312416784382,2.38455405217069,4.18425930131143,5.34488570919667,5.09032784482358,3.74367590394197,4.83005300072491,6.31002927325783,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.1901449691001
"87","2023-10-23",2,"124",45.42958,-73.93848,2,2.05128237891742,2.60822526287078,3.64865431590282,4.52387445195166,2.51744553359882,3.5046226098063,4.69877221086952,5.85692728931711,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6378765144902
"88","2023-10-25",2,"127",45.42989,-73.9374,2,3.10932167399483,4.27833299334455,2.36341890139484,2.57472693888658,4.91994790701104,5.99900204727429,4.58601636954178,4.28428744357045,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9625086960613
"89","2023-10-25",2,"124",45.43198,-73.93895,2,6.88140510978624,6.05927358465944,6.14441128762777,6.83696391759886,4.88432167464171,6.42159591734902,8.24553148139541,9.14997051093793,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.339724960191
"90","2023-10-26",2,"125",45.42964,-73.93739,2,7.10504303211231,5.23265874520945,3.11692576381106,2.90212042610424,6.80009160105242,6.26306138998847,5.00589636255431,4.59785377453565,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5224128516827
"91","2023-10-26",2,"124",45.42956,-73.93803,2,1.38761091792139,4.85292743929152,3.91473563069822,3.47806832396012,2.56406232112416,5.81919990109998,4.98611008804608,5.07218334294596,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.6154333742114
"92","2023-10-27",2,"127",45.42969,-73.93764,2,9.50540199007862,5.61970957102046,3.17820989748276,2.72056689422539,5.61603904789981,6.2382925725258,4.95197314708245,4.3645433877365,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.8649036744016
"93","2023-10-27",2,"124",45.42912,-73.93787,2,1.41784911782733,5.36623604861568,4.4770711695337,4.64032032278394,2.9102090487204,5.48603832577377,5.10970879022021,5.97619402361384,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.372901265896
"94","2023-10-29",2,"124",45.43003,-73.93849,2,1.12452597817392,2.54000124576209,2.9746959538632,3.839406917669,1.67593323899446,4.09295904437255,4.19569735755913,5.60601076935785,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45313761689107
"95","2023-10-29",2,"125",45.43023,-73.93517,2,5.21006101309157,2.94573550079878,1.32114744102925,1.03114567774348,4.50220907183005,4.30460947236417,3.21659420849746,3.11857828884074,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.405743385389
"96","2023-11-08",2,"127",45.43065,-73.93884,2,2.22943957849115,2.16176927550993,3.23004321966342,4.98069910038622,2.54071863319546,3.38553920851843,4.97909936614026,7.05964896123525,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.9801641372984
"97","2023-11-08",2,"124",45.43062,-73.93922,2,1.6617149683052,2.18168715770027,3.89281862202101,6.66257845715907,2.14613561277481,2.83146129008291,5.32300060601654,8.15664231308819,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.4675314617321
"98","2023-11-13",2,"124",45.431,-73.93877,2,7.85767920690631,5.39488844455712,3.68690037314721,5.08488152045642,7.90826055055569,6.35681311064343,6.14882808147246,7.50719880564816,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.425891417576
"99","2023-11-13",2,"127",45.43092,-73.93904,2,3.14127902113242,4.37819178569474,4.38540897329917,6.05268659289443,3.91484782948634,6.09745513940597,6.50568672122677,8.09581674284166,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.777107299659
"100","2023-11-13",2,"99",45.43032,-73.93926,2,1.34817379149149,2.0542505211577,3.12371316893995,6.44159426896578,2.24538066275823,2.68774271350913,3.93256915540734,7.68358127292721,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.4161443097457
"101","2023-11-29",2,"111",45.4314,-73.93862,2,8.65082166837227,6.86204971146512,4.08222626516981,5.30207607142314,6.3445419380225,7.9663283059987,6.76942165627529,7.88337039921059,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.27178608632
"102","2023-11-29",2,"99",45.43123,-73.93886,2,11.4430715703746,7.4002467800752,4.66193889568992,5.75559874176325,8.59022890889676,7.95774011019011,7.05732738399662,8.19669861315551,118.3,118.3,118.3,118.3,355,355,355,355,20,20,20,20,15,15,15,15,0,0,0,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.916013402026
